Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,ceiling_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,wind_cardinal_direction_set_1d,pressure_set_1d,sea_level_pressure_set_1d,heat_index_set_1d,weather_condition_set_1d
KMLJ,07/18/2015 12:55 EDT,30.06,91.4,68,46.53,0,0,,391,,10,,,,,,68.14,,N,29.65,28.54,95.61,Clear
KMLJ,07/18/2015 13:15 EDT,30.05,95,68,41.64,3.44,80,,421,,10,,,,,,68.21,,E,29.64,28.5,99.9,Clear
KMLJ,07/18/2015 13:35 EDT,30.04,95,68,41.64,3.44,90,,271,330,10,,,,400,,68.21,,E,29.63,28.49,99.9,N/A
KMLJ,07/18/2015 13:55 EDT,30.04,95,66.2,39.13,0,0,,401,,10,,,,,,66.41,,N,29.63,28.58,98.53,Clear
KMLJ,07/18/2015 14:15 EDT,30.03,95,62.6,34.51,3.44,50,,271,400,10,,,,490,,62.83,,NE,29.62,28.73,96.27,N/A
KMLJ,07/18/2015 14:35 EDT,30.02,96.8,62.6,32.67,3.44,60,,211,,10,,,,,,62.88,,ENE,29.61,28.71,98.35,Clear
KMLJ,07/18/2015 14:55 EDT,30.02,96.8,62.6,32.67,3.44,70,,301,,10,,,,,,62.88,,ENE,29.61,28.71,98.35,Clear
KMLJ,07/18/2015 15:15 EDT,30.01,96.8,62.6,32.67,3.44,70,,401,500,10,,,,,,62.88,,ENE,29.6,28.7,98.35,N/A
KMLJ,07/18/2015 15:35 EDT,30.01,96.8,64.4,34.79,0,0,,311,390,10,,,,490,,64.66,,N,29.6,28.62,99.44,N/A
KMLJ,07/18/2015 15:55 EDT,30,96.8,62.6,32.67,3.44,20,,331,490,10,,,,700,,62.88,,NNE,29.59,28.69,98.35,N/A
KMLJ,07/18/2015 16:15 EDT,29.99,98.6,60.8,29.03,3.44,50,,351,410,10,,,,700,,61.14,,NE,29.58,28.75,99.46,N/A
KMLJ,07/18/2015 16:35 EDT,29.99,98.6,60.8,29.03,3.44,290,,391,460,10,,,,700,,61.14,,WNW,29.58,28.75,99.46,N/A
KMLJ,07/18/2015 16:55 EDT,29.98,98.6,62.6,30.93,4.61,60,,601,800,10,,,,,,62.92,,ENE,29.57,28.66,100.45,N/A
KMLJ,07/18/2015 17:15 EDT,29.98,96.8,64.4,34.79,4.61,80,,1,,10,,,,,,64.66,,E,29.57,28.59,99.44,Clear
KMLJ,07/18/2015 17:35 EDT,29.97,96.8,64.4,34.79,0,0,,311,500,10,,,,600,,64.66,,N,29.56,28.58,99.44,N/A
KMLJ,07/18/2015 17:55 EDT,29.97,96.8,62.6,32.67,0,0,,1,,10,,,,,,62.88,,N,29.56,28.66,98.35,Clear
KMLJ,07/18/2015 18:15 EDT,29.97,96.8,62.6,32.67,0,0,,901,1100,10,,,,,,62.88,,N,29.56,28.66,98.35,N/A
KMLJ,07/18/2015 18:35 EDT,29.98,96.8,62.6,32.67,3.44,40,,752,,10,,,,,,62.88,,NE,29.57,28.67,98.35,Partly Cloudy
KMLJ,07/18/2015 18:55 EDT,29.98,95,66.2,39.13,0,0,,752,,10,,,,,,66.41,,N,29.57,28.52,98.53,Partly Cloudy
KMLJ,07/18/2015 19:15 EDT,29.99,95,68,41.64,0,0,,703,803,10,,,,,7000,68.21,,N,29.58,28.44,99.9,Mostly Cloudy
KMLJ,07/18/2015 19:35 EDT,29.99,95,68,41.64,0,0,,703,1003,10,,,,,7000,68.21,,N,29.58,28.44,99.9,Mostly Cloudy
KMLJ,07/18/2015 19:55 EDT,29.99,93.2,68,44.01,0,0,,702,1002,10,,,,,,68.17,,N,29.58,28.46,97.73,Partly Cloudy
KMLJ,07/18/2015 20:15 EDT,29.99,89.6,71.6,55.65,0,0,,702,,10,,,,,,71.7,,N,29.58,28.3,96.47,Partly Cloudy
KMLJ,07/18/2015 20:35 EDT,29.99,89.6,71.6,55.65,0,0,,702,,10,,,,,,71.7,,N,29.58,28.3,96.47,Partly Cloudy
KMLJ,07/18/2015 20:55 EDT,30,87.8,68,52.09,0,0,,471,,10,,,,,,68.09,,N,29.59,28.5,91.47,Clear
KMLJ,07/18/2015 21:15 EDT,30,86,68,55.15,0,0,,471,,10,,,,,,68.06,,N,29.59,28.52,89.45,Clear
KMLJ,07/18/2015 21:35 EDT,30,84.2,68,58.42,0,0,,431,500,10,,,,850,,68.05,,N,29.59,28.53,87.43,N/A
KMLJ,07/18/2015 21:55 EDT,30,82.4,69.8,65.83,0,0,,431,600,10,,,,,,69.82,,N,29.59,28.46,86.24,N/A
KMLJ,07/18/2015 22:15 EDT,30.01,82.4,69.8,65.83,0,0,,652,1102,10,,,,,,69.82,,N,29.6,28.47,86.24,Partly Cloudy
KMLJ,07/18/2015 22:35 EDT,30.02,80.6,69.8,69.79,0,0,,501,,10,,,,,,69.81,,N,29.61,28.49,83.91,Clear
KMLJ,07/18/2015 22:55 EDT,30.02,82.4,69.8,65.83,0,0,,1,,10,,,,,,69.82,,N,29.61,28.48,86.24,Clear
KMLJ,07/18/2015 23:15 EDT,30.02,80.6,69.8,69.79,0,0,,1101,,10,,,,,,69.81,,N,29.61,28.49,83.91,Clear
KMLJ,07/18/2015 23:35 EDT,30.02,80.6,69.8,69.79,0,0,,1101,,10,,,,,,69.81,,N,29.61,28.49,83.91,Clear
KMLJ,07/18/2015 23:55 EDT,30.03,80.6,69.8,69.79,0,0,,331,390,10,,,,,,69.81,,N,29.62,28.5,83.91,N/A
KMLJ,07/19/2015 00:15 EDT,30.03,80.6,69.8,69.79,0,0,,351,460,10,,,,,,69.81,,N,29.62,28.5,83.91,N/A
KMLJ,07/19/2015 00:35 EDT,30.02,80.6,71.6,74.19,0,0,,391,550,10,,,,850,,71.61,,N,29.61,28.4,84.58,N/A
KMLJ,07/19/2015 00:55 EDT,30.02,78.8,71.6,78.68,0,0,,851,,10,,,,,,71.6,,N,29.61,28.42,,Clear
KMLJ,07/19/2015 01:15 EDT,30.02,78.8,71.6,78.68,0,0,,461,550,10,,,,1200,,71.6,,N,29.61,28.42,,N/A
KMLJ,07/19/2015 01:35 EDT,30.02,78.8,71.6,78.68,0,0,,602,,10,,,,,,71.6,,N,29.61,28.42,,Partly Cloudy
KMLJ,07/19/2015 01:55 EDT,30.01,77,71.6,83.48,0,0,,1201,,10,,,,,,71.6,,N,29.6,28.42,,Clear
KMLJ,07/19/2015 02:15 EDT,30,78.8,71.6,78.68,0,0,,301,,10,,,,,,71.6,,N,29.59,28.4,,Clear
KMLJ,07/19/2015 02:35 EDT,29.99,78.8,71.6,78.68,0,0,,241,420,10,,,,1200,,71.6,,N,29.58,28.39,,N/A
KMLJ,07/19/2015 02:55 EDT,29.98,78.8,71.6,78.68,0,0,,141,310,10,,,,370,,71.6,,N,29.57,28.38,,N/A
KMLJ,07/19/2015 03:15 EDT,29.98,77,71.6,83.48,0,0,,121,310,10,,,,370,,71.6,,N,29.57,28.39,,N/A
KMLJ,07/19/2015 03:35 EDT,29.97,77,71.6,83.48,0,0,,121,,10,,,,,,71.6,,N,29.56,28.38,,Clear
KMLJ,07/19/2015 03:55 EDT,29.97,77,71.6,83.48,0,0,,101,,10,,,,,,71.6,,N,29.56,28.38,,Clear
KMLJ,07/19/2015 04:15 EDT,29.97,77,71.6,83.48,0,0,,101,,10,,,,,,71.6,,N,29.56,28.38,,Clear
KMLJ,07/19/2015 04:35 EDT,29.97,77,71.6,83.48,0,0,,701,,10,,,,,,71.6,,N,29.56,28.38,,Clear
KMLJ,07/19/2015 04:55 EDT,29.97,77,71.6,83.48,0,0,,701,850,10,,,,,,71.6,,N,29.56,28.38,,N/A
KMLJ,07/19/2015 05:15 EDT,29.98,75.2,71.6,88.62,0,0,,701,850,10,,,,,,71.6,,N,29.57,28.41,,N/A
KMLJ,07/19/2015 05:35 EDT,29.98,75.2,71.6,88.62,0,0,,701,850,10,,,,,,71.6,,N,29.57,28.41,,N/A
KMLJ,07/19/2015 05:55 EDT,29.98,75.2,71.6,88.62,0,0,,701,,10,,,,,,71.6,,N,29.57,28.41,,Clear
KMLJ,07/19/2015 06:15 EDT,29.99,75.2,71.6,88.62,0,0,,61,,10,,,,,,71.6,,N,29.58,28.42,,Clear
KMLJ,07/19/2015 06:35 EDT,29.99,73.4,71.6,94.12,0,0,,61,,10,,,,,,71.6,,N,29.58,28.44,,Clear
KMLJ,07/19/2015 06:55 EDT,29.99,73.4,71.6,94.12,0,0,,41,,10,,,,,,71.6,,N,29.58,28.44,,Clear
KMLJ,07/19/2015 07:15 EDT,29.99,75.2,71.6,88.62,0,0,,751,,10,,,,,,71.6,,N,29.58,28.42,,Clear
KMLJ,07/19/2015 07:35 EDT,30,75.2,71.6,88.62,0,0,,751,,10,,,,,,71.6,,N,29.59,28.43,,Clear
KMLJ,07/19/2015 07:55 EDT,30,77,71.6,83.48,0,0,,851,,10,,,,,,71.6,,N,29.59,28.41,,Clear
KMLJ,07/19/2015 08:15 EDT,30,78.8,71.6,78.68,0,0,,851,,10,,,,,,71.6,,N,29.59,28.4,,Clear
KMLJ,07/19/2015 08:35 EDT,30,78.8,71.6,78.68,0,0,,61,,10,,,,,,71.6,,N,29.59,28.4,,Clear
KMLJ,07/19/2015 08:55 EDT,30.01,80.6,71.6,74.19,0,0,,1,,10,,,,,,71.61,,N,29.6,28.39,84.58,Clear
KMLJ,07/19/2015 09:15 EDT,30.01,82.4,73.4,74.36,0,0,,61,,10,,,,,,73.42,,N,29.6,28.28,88.28,Clear
KMLJ,07/19/2015 09:35 EDT,30.02,82.4,71.6,69.98,0,0,,61,,10,,,,,,71.62,,N,29.61,28.38,87.19,Clear
KMLJ,07/19/2015 09:55 EDT,30.02,86,71.6,62.35,3.44,290,,61,110,10,,,,,,71.65,,WNW,29.61,28.35,91.96,N/A
KMLJ,07/19/2015 10:15 EDT,30.02,87.8,69.8,55.4,0,0,,61,140,10,,,,,,69.88,,N,29.61,28.43,92.76,N/A
KMLJ,07/19/2015 10:35 EDT,30.02,87.8,69.8,55.4,3.44,290,,81,140,10,,,,250,,69.88,,WNW,29.61,28.43,92.76,N/A
KMLJ,07/19/2015 10:55 EDT,30.01,89.6,69.8,52.35,3.44,290,,141,,10,,,,,,69.9,,WNW,29.6,28.41,94.9,Clear
KMLJ,07/19/2015 11:15 EDT,30.01,89.6,69.8,52.35,3.44,290,,141,210,10,,,,,,69.9,,WNW,29.6,28.41,94.9,N/A
KMLJ,07/19/2015 11:35 EDT,30.01,91.4,69.8,49.49,3.44,330,,161,220,10,,,,,,69.93,,NNW,29.6,28.4,97.06,N/A
KMLJ,07/19/2015 11:55 EDT,30.01,91.4,69.8,49.49,3.44,260,,111,220,7,,,,600,,69.93,,W,29.6,28.4,97.06,N/A
KMLJ,07/19/2015 12:15 EDT,30.01,93.2,69.8,46.8,8.05,300,,151,700,10,,,,1100,,69.96,,WNW,29.6,28.39,99.24,N/A
KMLJ,07/19/2015 12:35 EDT,30.01,95,69.8,44.28,5.75,280,,452,552,10,,,,,,69.99,,W,29.6,28.37,101.45,Partly Cloudy
KMLJ,07/19/2015 12:55 EDT,30.01,95,68,41.64,5.75,290,,492,552,10,,,,,,68.21,,WNW,29.6,28.46,99.9,Partly Cloudy
KMLJ,07/19/2015 13:15 EDT,30,95,68,41.64,0,0,,492,1202,10,,,,,,68.21,,N,29.59,28.45,99.9,Partly Cloudy
KMLJ,07/19/2015 13:35 EDT,29.99,96.8,68,39.41,5.75,320,,552,652,10,,,,753,7500,68.24,,NW,29.58,28.43,102.09,Mostly Cloudy
KMLJ,07/19/2015 13:55 EDT,29.98,96.8,68,39.41,5.75,280,,552,702,10,,,,802,,68.24,,W,29.57,28.42,102.09,Partly Cloudy
KMLJ,07/19/2015 14:15 EDT,29.98,95,69.8,44.28,5.75,30,,552,652,10,,,,802,,69.99,,NNE,29.57,28.34,101.45,Partly Cloudy
KMLJ,07/19/2015 14:35 EDT,29.96,93.2,69.8,46.8,3.44,360,,552,803,10,,,,1203,8000,69.96,,N,29.55,28.33,99.24,Mostly Cloudy
KMLJ,07/19/2015 14:55 EDT,29.96,96.8,68,39.41,4.61,300,,553,703,10,,,,1203,5500,68.24,,WNW,29.55,28.4,102.09,Mostly Cloudy
KMLJ,07/19/2015 15:15 EDT,29.94,96.8,68,39.41,6.91,270,,553,803,10,,,,903,5500,68.24,,W,29.53,28.38,102.09,Mostly Cloudy
KMLJ,07/19/2015 15:35 EDT,29.95,95,69.8,44.28,8.05,280,,553,704,10,,,5,,5500,69.99,,W,29.54,28.31,101.45,Thunder
KMLJ,07/19/2015 15:55 EDT,29.94,93.2,69.8,46.8,9.22,280,24.16,552,1103,10,,,5,,11000,69.96,,W,29.53,28.31,99.24,Thunder
KMLJ,07/19/2015 16:15 EDT,29.93,95,68,41.64,10.36,280,16.11,1102,,10,,,,,,68.21,,W,29.52,28.38,99.9,Partly Cloudy
KMLJ,07/19/2015 16:35 EDT,29.93,96.8,68,39.41,10.36,290,16.11,361,,10,,,,,,68.24,,WNW,29.52,28.37,102.09,Clear
KMLJ,07/19/2015 16:55 EDT,29.92,95,68,41.64,6.91,290,17.27,341,,10,,,5,,,68.21,,WNW,29.51,28.37,99.9,Thunder
KMLJ,07/19/2015 17:15 EDT,29.91,95,68,41.64,4.61,270,,501,,10,,,,,,68.21,,W,29.5,28.36,99.9,Clear
KMLJ,07/19/2015 17:35 EDT,29.92,95,68,41.64,4.61,280,,331,,10,,,5,,,68.21,,W,29.51,28.37,99.9,Thunder
KMLJ,07/19/2015 17:55 EDT,29.92,95,68,41.64,6.91,290,,1202,,10,,,,,,68.21,,WNW,29.51,28.37,99.9,Partly Cloudy
KMLJ,07/19/2015 18:15 EDT,29.93,95,66.2,39.13,3.44,290,,1202,,10,,,,,,66.41,,WNW,29.52,28.47,98.53,Partly Cloudy
KMLJ,07/19/2015 18:35 EDT,29.94,89.6,68,49.23,5.75,360,,602,702,10,,,,,,68.12,,N,29.53,28.43,93.53,Partly Cloudy
KMLJ,07/19/2015 18:55 EDT,29.95,87.8,69.8,55.4,3.44,330,,602,702,10,,,,852,,69.88,,NNW,29.54,28.36,92.76,Partly Cloudy
KMLJ,07/19/2015 19:15 EDT,29.95,87.8,69.8,55.4,0,0,,1102,,10,,,,,,69.88,,N,29.54,28.36,92.76,Partly Cloudy
KMLJ,07/19/2015 19:35 EDT,29.95,86,69.8,58.66,0,0,,1102,,10,,,,,,69.86,,N,29.54,28.38,90.62,Partly Cloudy
KMLJ,07/19/2015 19:55 EDT,29.95,86,71.6,62.35,0,0,,1202,,10,,,,,,71.65,,N,29.54,28.28,91.96,Partly Cloudy
KMLJ,07/19/2015 20:15 EDT,29.94,86,71.6,62.35,0,0,,701,900,10,,,,1200,,71.65,,N,29.53,28.27,91.96,N/A
KMLJ,07/19/2015 20:35 EDT,29.94,84.2,71.6,66.04,0,0,,751,900,10,,,,1100,,71.64,,N,29.53,28.29,89.63,N/A
KMLJ,07/19/2015 20:55 EDT,29.95,82.4,71.6,69.98,0,0,,241,,10,,,,,,71.62,,N,29.54,28.31,87.19,Clear
KMLJ,07/19/2015 21:15 EDT,29.94,82.4,71.6,69.98,0,0,,701,1100,10,,,,,,71.62,,N,29.53,28.3,87.19,N/A
KMLJ,07/19/2015 21:35 EDT,29.94,82.4,71.6,69.98,0,0,,181,310,10,,,,,,71.62,,N,29.53,28.3,87.19,N/A
KMLJ,07/19/2015 21:55 EDT,29.94,80.6,71.6,74.19,0,0,,141,190,10,,,,1000,,71.61,,N,29.53,28.32,84.58,N/A
KMLJ,07/19/2015 22:15 EDT,29.94,80.6,71.6,74.19,0,0,,191,900,10,,,,,,71.61,,N,29.53,28.32,84.58,N/A
KMLJ,07/19/2015 22:35 EDT,29.95,80.6,71.6,74.19,0,0,,1,,10,,,,,,71.61,,N,29.54,28.33,84.58,Clear
KMLJ,07/19/2015 22:55 EDT,29.97,80.6,71.6,74.19,0,0,,1,,10,,,,,,71.61,,N,29.56,28.35,84.58,Clear
KMLJ,07/19/2015 23:15 EDT,29.97,80.6,71.6,74.19,0,0,,131,,10,,,,,,71.61,,N,29.56,28.35,84.58,Clear
KMLJ,07/19/2015 23:35 EDT,29.96,80.6,71.6,74.19,0,0,,851,1100,10,,,,,,71.61,,N,29.55,28.34,84.58,N/A
KMLJ,07/19/2015 23:55 EDT,29.97,80.6,71.6,74.19,0,0,,481,950,10,,,,1200,,71.61,,N,29.56,28.35,84.58,N/A
KMLJ,07/20/2015 00:15 EDT,29.97,78.8,71.6,78.68,0,0,,1101,,10,,,,,,71.6,,N,29.56,28.37,,Clear
KMLJ,07/20/2015 00:35 EDT,29.96,78.8,71.6,78.68,0,0,,111,,10,,,,,,71.6,,N,29.55,28.36,,Clear
KMLJ,07/20/2015 00:55 EDT,29.96,78.8,71.6,78.68,0,0,,91,120,10,,,,,,71.6,,N,29.55,28.36,,N/A
KMLJ,07/20/2015 01:15 EDT,29.94,78.8,71.6,78.68,0,0,,71,180,10,,,,,,71.6,,N,29.53,28.34,,N/A
KMLJ,07/20/2015 01:35 EDT,29.94,78.8,71.6,78.68,0,0,,201,,10,,,,,,71.6,,N,29.53,28.34,,Clear
KMLJ,07/20/2015 01:55 EDT,29.93,78.8,71.6,78.68,0,0,,181,,10,,,,,,71.6,,N,29.52,28.33,,Clear
KMLJ,07/20/2015 02:15 EDT,29.92,78.8,71.6,78.68,3.44,280,,161,,10,,,,,,71.6,,W,29.51,28.32,,Clear
KMLJ,07/20/2015 02:35 EDT,29.92,78.8,71.6,78.68,3.44,270,,161,,10,,,,,,71.6,,W,29.51,28.32,,Clear
KMLJ,07/20/2015 02:55 EDT,29.91,78.8,71.6,78.68,0,0,,61,140,10,,,,,,71.6,,N,29.5,28.3,,N/A
KMLJ,07/20/2015 03:15 EDT,29.91,78.8,71.6,78.68,0,0,,121,,10,,,,,,71.6,,N,29.5,28.3,,Clear
KMLJ,07/20/2015 03:35 EDT,29.91,77,71.6,83.48,0,0,,21,,10,,,,,,71.6,,N,29.5,28.32,,Clear
KMLJ,07/20/2015 03:55 EDT,29.9,77,71.6,83.48,0,0,,101,,10,,,,,,71.6,,N,29.49,28.31,,Clear
KMLJ,07/20/2015 04:15 EDT,29.9,77,71.6,83.48,0,0,,1201,,10,,,,,,71.6,,N,29.49,28.31,,Clear
KMLJ,07/20/2015 04:35 EDT,29.9,77,71.6,83.48,0,0,,1101,,10,,,,,,71.6,,N,29.49,28.31,,Clear
KMLJ,07/20/2015 04:55 EDT,29.89,75.2,71.6,88.62,0,0,,1101,,10,,,,,,71.6,,N,29.48,28.32,,Clear
KMLJ,07/20/2015 05:15 EDT,29.89,73.4,71.6,94.12,0,0,,271,1100,10,,,,,,71.6,,N,29.48,28.34,,N/A
KMLJ,07/20/2015 05:35 EDT,29.89,75.2,71.6,88.62,0,0,,251,1000,10,,,,,,71.6,,N,29.48,28.32,,N/A
KMLJ,07/20/2015 05:55 EDT,29.9,75.2,71.6,88.62,0,0,,231,300,10,,,,1000,,71.6,,N,29.49,28.33,,N/A
KMLJ,07/20/2015 06:15 EDT,29.91,73.4,71.6,94.12,0,0,,131,190,10,,,,240,,71.6,,N,29.5,28.36,,N/A
KMLJ,07/20/2015 06:35 EDT,29.91,73.4,71.6,94.12,0,0,,221,280,10,,,,650,,71.6,,N,29.5,28.36,,N/A
KMLJ,07/20/2015 06:55 EDT,29.92,73.4,71.6,94.12,0,0,,91,230,7,,,,600,,71.6,,N,29.51,28.37,,N/A
KMLJ,07/20/2015 07:15 EDT,29.92,75.2,71.6,88.62,0,0,,1201,,7,,,,,,71.6,,N,29.51,28.35,,Clear
KMLJ,07/20/2015 07:35 EDT,29.93,75.2,71.6,88.62,0,0,,1101,,10,,,,,,71.6,,N,29.52,28.36,,Clear
KMLJ,07/20/2015 07:55 EDT,29.93,77,71.6,83.48,0,0,,1101,,10,,,,,,71.6,,N,29.52,28.34,,Clear
KMLJ,07/20/2015 08:15 EDT,29.94,78.8,71.6,78.68,3.44,280,,31,,10,,,,,,71.6,,W,29.53,28.34,,Clear
KMLJ,07/20/2015 08:35 EDT,29.94,80.6,71.6,74.19,3.44,290,,901,,10,,,,,,71.61,,WNW,29.53,28.32,84.58,Clear
KMLJ,07/20/2015 08:55 EDT,29.94,80.6,73.4,78.82,4.61,300,,101,250,10,,,,900,,73.41,,WNW,29.53,28.22,85.33,N/A
KMLJ,07/20/2015 09:15 EDT,29.94,82.4,73.4,74.36,3.44,280,,121,170,10,,,,230,,73.42,,W,29.53,28.21,88.28,N/A
KMLJ,07/20/2015 09:35 EDT,29.95,84.2,73.4,70.17,0,0,,1,,10,,,,,,73.43,,N,29.54,28.2,90.97,Clear
KMLJ,07/20/2015 09:55 EDT,29.95,86,73.4,66.25,0,0,,231,330,10,,,,1000,,73.45,,N,29.54,28.19,93.49,N/A
KMLJ,07/20/2015 10:15 EDT,29.95,87.8,73.4,62.58,3.44,300,,181,340,10,,,,440,,73.47,,WNW,29.54,28.17,95.91,N/A
KMLJ,07/20/2015 10:35 EDT,29.94,87.8,73.4,62.58,0,0,,81,160,10,,,,230,,73.47,,N,29.53,28.16,95.91,N/A
KMLJ,07/20/2015 10:55 EDT,29.94,89.6,73.4,59.13,5.75,280,,801,,10,,,,,,73.49,,W,29.53,28.15,98.26,Clear
KMLJ,07/20/2015 11:15 EDT,29.93,91.4,73.4,55.9,5.75,280,,801,,10,,,,,,73.51,,W,29.52,28.12,100.59,Clear
KMLJ,07/20/2015 11:35 EDT,29.93,93.2,71.6,49.75,8.05,280,,382,,10,,,,,,71.75,,W,29.52,28.21,100.96,Partly Cloudy
KMLJ,07/20/2015 11:55 EDT,29.92,95,71.6,47.07,4.61,330,,422,502,10,,,,702,,71.78,,NNW,29.51,28.19,103.22,Partly Cloudy
KMLJ,07/20/2015 12:15 EDT,29.92,91.4,71.6,52.61,4.61,320,,442,503,10,,,,703,5000,71.72,,NW,29.51,28.21,98.71,Mostly Cloudy
KMLJ,07/20/2015 12:35 EDT,29.91,93.2,69.8,46.8,3.44,320,,442,502,10,,,,803,8000,69.96,,NW,29.5,28.28,99.24,Mostly Cloudy
KMLJ,07/20/2015 12:55 EDT,29.9,95,69.8,44.28,3.44,360,,291,360,10,,,,,,69.99,,N,29.49,28.26,101.45,N/A
KMLJ,07/20/2015 13:15 EDT,29.91,96.8,68,39.41,5.75,310,,311,,10,,,,,,68.24,,NW,29.5,28.35,102.09,Clear
KMLJ,07/20/2015 13:35 EDT,29.9,95,68,41.64,6.91,320,,552,702,10,,,,802,,68.21,,NW,29.49,28.35,99.9,Partly Cloudy
KMLJ,07/20/2015 13:55 EDT,29.89,96.8,68,39.41,5.75,320,,552,702,10,,,,802,,68.24,,NW,29.48,28.33,102.09,Partly Cloudy
KMLJ,07/20/2015 14:15 EDT,29.89,96.8,68,39.41,4.61,310,,552,952,10,,,,,,68.24,,NW,29.48,28.33,102.09,Partly Cloudy
KMLJ,07/20/2015 14:35 EDT,29.88,98.6,68,37.31,4.61,350,,261,330,10,,,,390,,68.28,,N,29.47,28.31,104.31,N/A
KMLJ,07/20/2015 14:55 EDT,29.87,96.8,68,39.41,3.44,340,,602,,10,,,,,,68.24,,NNW,29.46,28.31,102.09,Partly Cloudy
KMLJ,07/20/2015 15:15 EDT,29.86,96.8,68,39.41,3.44,320,,603,803,10,,,,,6000,68.24,,NW,29.45,28.3,102.09,Mostly Cloudy
KMLJ,07/20/2015 15:35 EDT,29.86,98.6,68,37.31,9.22,290,,602,,10,,,,,,68.28,,WNW,29.45,28.29,104.31,Partly Cloudy
KMLJ,07/20/2015 15:55 EDT,29.86,96.8,68,39.41,8.05,290,,602,,10,,,,,,68.24,,WNW,29.45,28.3,102.09,Partly Cloudy
KMLJ,07/20/2015 16:15 EDT,29.86,96.8,69.8,41.91,4.61,260,,602,,10,,,,,,70.03,,W,29.45,28.21,103.69,Partly Cloudy
KMLJ,07/20/2015 16:35 EDT,29.86,96.8,69.8,41.91,6.91,280,,501,750,10,,,,850,,70.03,,W,29.45,28.21,103.69,N/A
KMLJ,07/20/2015 16:55 EDT,29.85,96.8,69.8,41.91,0,0,,421,,10,,,,,,70.03,,N,29.44,28.2,103.69,Clear
KMLJ,07/20/2015 17:15 EDT,29.84,95,69.8,44.28,4.61,280,,421,,10,,,,,,69.99,,W,29.43,28.2,101.45,Clear
KMLJ,07/20/2015 17:35 EDT,29.83,95,69.8,44.28,4.61,280,,421,,10,,,,,,69.99,,W,29.42,28.19,101.45,Clear
KMLJ,07/20/2015 17:55 EDT,29.84,95,69.8,44.28,3.44,270,,1,,10,,,,,,69.99,,W,29.43,28.2,101.45,Clear
KMLJ,07/20/2015 18:15 EDT,29.84,95,69.8,44.28,0,0,,441,,10,,,,,,69.99,,N,29.43,28.2,101.45,Clear
KMLJ,07/20/2015 18:35 EDT,29.84,95,69.8,44.28,3.44,270,,1201,,10,,,,,,69.99,,W,29.43,28.2,101.45,Clear
KMLJ,07/20/2015 18:55 EDT,29.84,95,69.8,44.28,3.44,180,,1101,,10,,,,,,69.99,,S,29.43,28.2,101.45,Clear
KMLJ,07/20/2015 19:15 EDT,29.85,93.2,73.4,52.86,0,0,,1101,,10,,,,,,73.54,,N,29.44,28.03,102.9,Clear
KMLJ,07/20/2015 19:35 EDT,29.84,93.2,73.4,52.86,0,0,,1201,,10,,,,,,73.54,,N,29.43,28.02,102.9,Clear
KMLJ,07/20/2015 19:55 EDT,29.86,91.4,73.4,55.9,0,0,,341,1200,10,,,,,,73.51,,N,29.45,28.05,100.59,N/A
KMLJ,07/20/2015 20:15 EDT,29.87,91.4,73.4,55.9,0,0,,331,600,10,,,,1100,,73.51,,N,29.46,28.06,100.59,N/A
KMLJ,07/20/2015 20:35 EDT,29.87,89.6,73.4,59.13,0,0,,1101,,10,,,,,,73.49,,N,29.46,28.08,98.26,Clear
KMLJ,07/20/2015 20:55 EDT,29.86,87.8,73.4,62.58,0,0,,1201,,10,,,,,,73.47,,N,29.45,28.08,95.91,Clear
KMLJ,07/20/2015 21:15 EDT,29.86,87.8,73.4,62.58,0,0,,1,,10,,,,,,73.47,,N,29.45,28.08,95.91,Clear
KMLJ,07/20/2015 21:35 EDT,29.86,86,73.4,66.25,0,0,,71,900,10,,,,1200,,73.45,,N,29.45,28.09,93.49,N/A
KMLJ,07/20/2015 21:55 EDT,29.86,86,73.4,66.25,0,0,,51,,10,,,,,,73.45,,N,29.45,28.09,93.49,Clear
KMLJ,07/20/2015 22:15 EDT,29.87,86,73.4,66.25,0,0,,31,70,10,,,,,,73.45,,N,29.46,28.1,93.49,N/A
KMLJ,07/20/2015 22:35 EDT,29.87,86,73.4,66.25,0,0,,71,,10,,,,,,73.45,,N,29.46,28.1,93.49,Clear
KMLJ,07/20/2015 22:55 EDT,29.86,86,73.4,66.25,0,0,,31,,10,,,,,,73.45,,N,29.45,28.09,93.49,Clear
KMLJ,07/20/2015 23:15 EDT,29.86,84.2,73.4,70.17,0,0,,31,,10,,,,,,73.43,,N,29.45,28.11,90.97,Clear
KMLJ,07/20/2015 23:35 EDT,29.86,84.2,73.4,70.17,0,0,,51,,10,,,,,,73.43,,N,29.45,28.11,90.97,Clear
KMLJ,07/20/2015 23:55 EDT,29.86,84.2,73.4,70.17,0,0,,51,210,10,,,,,,73.43,,N,29.45,28.11,90.97,N/A
KMLJ,07/21/2015 00:15 EDT,29.86,82.4,73.4,74.36,0,0,,71,,10,,,,,,73.42,,N,29.45,28.13,88.28,Clear
